date,pm25,pm10,o3,no2,so2,co,AQI,Classification
2022-09-16,78.0,69.0,95.0,17.0,1.0,6.0,174.21052631578948,Unhealthy
2022-09-20,28.0,51.0,54.0,15.0,1.0,3.0,84.43776824034336,Moderate
2022-09-23,18.0,42.0,43.0,14.0,1.0,2.0,63.407725321888414,Moderate
2022-09-24,57.0,83.0,76.0,21.0,2.0,5.0,151.77449947312962,Unhealthy
2022-09-25,129.0,90.0,101.0,31.0,2.0,8.0,189.68421052631572,Unhealthy
2022-09-26,148.0,90.0,101.0,31.0,1.0,7.0,198.76080084299264,Unhealthy
2022-09-27,141.0,91.0,98.0,28.0,1.0,8.0,195.14646996838772,Unhealthy
2022-09-28,137.0,97.0,111.0,28.0,1.0,9.0,206.2659574468085,Very Unhealthy
2022-09-29,158.0,102.0,104.0,31.0,1.0,9.0,208.4324324324324,Very Unhealthy
2022-04-03,74.0,82.0,74.0,10.0,1.0,5.0,160.55216016859853,Unhealthy
2022-04-05,112.0,52.0,31.0,6.0,1.0,2.0,180.172813487882,Unhealthy
2022-04-06,44.0,60.0,31.0,15.0,1.0,2.0,121.92964824120602,Unhealthy for Sensitive Groups
2022-04-07,72.0,100.0,84.0,16.0,3.0,9.0,159.5194942044257,Unhealthy
2022-04-08,163.0,106.0,65.0,17.0,1.0,8.0,213.38738738738732,Very Unhealthy
2022-04-09,163.0,113.0,95.0,15.0,2.0,10.0,213.38738738738732,Very Unhealthy
2022-04-16,63.0,73.0,33.0,19.0,1.0,4.0,154.87249736564806,Unhealthy
2022-04-17,141.0,83.0,76.0,17.0,2.0,5.0,195.14646996838772,Unhealthy
2022-04-18,157.0,71.0,54.0,20.0,1.0,5.0,207.44144144144144,Very Unhealthy
2022-04-19,125.0,68.0,74.0,12.0,1.0,4.0,186.8851422550053,Unhealthy
2022-04-20,114.0,84.0,39.0,8.0,1.0,3.0,181.2054794520548,Unhealthy
2022-04-22,44.0,72.0,64.0,12.0,1.0,4.0,121.92964824120602,Unhealthy for Sensitive Groups
2022-04-23,96.0,96.0,81.0,18.0,3.0,8.0,171.91148577449948,Unhealthy
2022-04-24,134.0,101.0,83.0,19.0,1.0,11.0,191.5321390937829,Unhealthy
2022-04-25,163.0,75.0,38.0,6.0,1.0,3.0,213.38738738738732,Very Unhealthy
